body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
coupe,1,Jan,1.003,0.3,1.0037,4230,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,2,Feb,1.0063,0.6,1.0075,5029,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,3,Mar,1.0126,1.3,1.0216,1401,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,4,Apr,0.9984,-0.2,0.9538,37,low,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,5,May,0.9926,-0.7,0.9881,1618,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,6,Jun,0.9877,-1.2,0.9838,3085,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,7,Jul,0.9987,-0.1,0.9798,69,low,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,8,Aug,1.0,0.0,1.0,0,no_data,False,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,9,Sep,1.0,0.0,1.0,0,no_data,False,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,10,Oct,1.0,0.0,1.0,0,no_data,False,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,11,Nov,1.0,0.0,1.0,0,no_data,False,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
coupe,12,Dec,0.9978,-0.2,0.9962,1447,high,True,16916,6,True,3,Mar,1.0126,6,Jun,0.9877
crew cab,1,Jan,1.0077,0.8,1.0097,3968,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,2,Feb,0.9986,-0.1,0.9983,4759,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,3,Mar,1.0016,0.2,1.0027,1366,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,4,Apr,0.9927,-0.7,0.7827,35,low,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,5,May,0.9937,-0.6,0.9901,1742,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,6,Jun,0.9964,-0.4,0.9952,2987,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,7,Jul,0.9987,-0.1,0.9756,55,low,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,8,Aug,1.0,0.0,1.0,0,no_data,False,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,9,Sep,1.0,0.0,1.0,0,no_data,False,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,10,Oct,1.0,0.0,1.0,0,no_data,False,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,11,Nov,1.0,0.0,1.0,0,no_data,False,15996,6,True,1,Jan,1.0077,5,May,0.9937
crew cab,12,Dec,1.0023,0.2,1.0044,1084,high,True,15996,6,True,1,Jan,1.0077,5,May,0.9937
crewmax cab,1,Jan,0.9991,-0.1,0.9929,140,medium,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,2,Feb,0.9998,-0.0,0.9982,158,medium,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,3,Mar,1.0001,0.0,1.0044,35,low,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,4,Apr,1.0,0.0,1.025,1,low,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,5,May,0.9993,-0.1,0.9882,61,low,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,6,Jun,1.001,0.1,1.01,112,medium,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,7,Jul,0.9999,-0.0,0.9488,2,low,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,8,Aug,1.0,0.0,1.0,0,no_data,False,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,9,Sep,1.0,0.0,1.0,0,no_data,False,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,10,Oct,1.0,0.0,1.0,0,no_data,False,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,11,Nov,1.0,0.0,1.0,0,no_data,False,550,3,True,6,Jun,1.001,1,Jan,0.9991
crewmax cab,12,Dec,0.9996,-0.0,0.9901,41,low,True,550,3,True,6,Jun,1.001,1,Jan,0.9991
cts coupe,1,Jan,0.9998,-0.0,0.994,41,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,2,Feb,1.0,-0.0,0.9998,42,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,3,Mar,0.9999,-0.0,0.9918,12,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,4,Apr,1.0,0.0,1.0,0,no_data,False,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,5,May,0.9996,-0.0,0.9858,26,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,6,Jun,1.0005,0.0,1.0192,24,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,7,Jul,1.0,-0.0,0.9947,1,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,8,Aug,1.0,0.0,1.0,0,no_data,False,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,9,Sep,1.0,0.0,1.0,0,no_data,False,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,10,Oct,1.0,0.0,1.0,0,no_data,False,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,11,Nov,1.0,0.0,1.0,0,no_data,False,158,0,False,6,Jun,1.0005,5,May,0.9996
cts coupe,12,Dec,1.0001,0.0,1.0057,12,low,True,158,0,False,6,Jun,1.0005,5,May,0.9996
cts wagon,1,Jan,1.0003,0.0,1.0954,3,low,True,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,2,Feb,0.9996,-0.0,0.8769,3,low,True,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,3,Mar,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,4,Apr,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,5,May,1.0002,0.0,1.0806,3,low,True,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,6,Jun,0.9999,-0.0,0.932,1,low,True,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,7,Jul,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,8,Aug,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,9,Sep,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,10,Oct,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,11,Nov,1.0,0.0,1.0,0,no_data,False,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts wagon,12,Dec,1.0,0.0,1.0,3,low,True,13,0,False,1,Jan,1.0003,2,Feb,0.9996
cts-v coupe,1,Jan,1.0001,0.0,1.0086,9,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,2,Feb,0.9999,-0.0,0.9868,11,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,3,Mar,1.0,-0.0,0.9865,1,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,4,Apr,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,5,May,1.0001,0.0,1.0175,4,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,6,Jun,1.0001,0.0,1.0217,5,low,True,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,7,Jul,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,8,Aug,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,9,Sep,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
cts-v coupe,10,Oct,1.0,0.0,1.0,0,no_data,False,34,0,False,6,Jun,1.0001,2,Feb,0.9999
