body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
van,11,Nov,1.0,0.0,1.0,0,no_data,False,4457,6,True,2,Feb,1.0118,12,Dec,0.9702
van,12,Dec,0.9702,-3.0,0.8923,383,medium,True,4457,6,True,2,Feb,1.0118,12,Dec,0.9702
wagon,1,Jan,1.0046,0.5,1.0057,4097,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,2,Feb,1.0141,1.4,1.0171,4695,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,3,Mar,1.0212,2.1,1.0369,1349,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,4,Apr,0.9979,-0.2,0.9252,29,low,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,5,May,0.9928,-0.7,0.9876,1384,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,6,Jun,0.9944,-0.6,0.9922,2656,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,7,Jul,1.0031,0.3,1.0961,33,low,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,8,Aug,1.0,0.0,1.0,0,no_data,False,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,9,Sep,1.0,0.0,1.0,0,no_data,False,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,10,Oct,1.0,0.0,1.0,0,no_data,False,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,11,Nov,1.0,0.0,1.0,0,no_data,False,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
wagon,12,Dec,0.9489,-5.1,0.9088,1278,high,True,15521,6,True,3,Mar,1.0212,12,Dec,0.9489
xtracab,1,Jan,1.0009,0.1,1.0527,18,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,2,Feb,1.0001,0.0,1.0138,10,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,3,Mar,1.0008,0.1,1.2596,3,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,4,Apr,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,5,May,0.9997,-0.0,0.9028,3,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,6,Jun,0.9995,-0.0,0.8403,3,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,7,Jul,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,8,Aug,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,9,Sep,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,10,Oct,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,11,Nov,1.0,0.0,1.0,0,no_data,False,42,0,False,1,Jan,1.0009,6,Jun,0.9995
xtracab,12,Dec,1.0,-0.0,0.9912,5,low,True,42,0,False,1,Jan,1.0009,6,Jun,0.9995
