body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
tsx sport wagon,9,Sep,1.0,0.0,1.0,0,no_data,False,36,0,False,2,Feb,1.0005,6,Jun,0.9997
tsx sport wagon,10,Oct,1.0,0.0,1.0,0,no_data,False,36,0,False,2,Feb,1.0005,6,Jun,0.9997
tsx sport wagon,11,Nov,1.0,0.0,1.0,0,no_data,False,36,0,False,2,Feb,1.0005,6,Jun,0.9997
tsx sport wagon,12,Dec,0.9999,-0.0,0.9612,2,low,True,36,0,False,2,Feb,1.0005,6,Jun,0.9997
van,1,Jan,0.9977,-0.2,0.9957,1166,high,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,2,Feb,1.0065,0.6,1.0112,1364,high,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,3,Mar,1.0076,0.8,1.0255,426,medium,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,4,Apr,0.9985,-0.2,0.87,12,low,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,5,May,0.9988,-0.1,0.9956,381,medium,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,6,Jun,0.9978,-0.2,0.9947,716,medium,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,7,Jul,1.0002,0.0,1.024,7,low,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,8,Aug,1.0,0.0,1.0,0,no_data,False,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,9,Sep,1.0,0.0,1.0,0,no_data,False,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,10,Oct,1.0,0.0,1.0,0,no_data,False,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,11,Nov,1.0,0.0,1.0,0,no_data,False,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
van,12,Dec,0.9928,-0.7,0.974,383,medium,True,4455,6,True,3,Mar,1.0076,12,Dec,0.9928
wagon,1,Jan,1.0013,0.1,1.0016,4090,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,2,Feb,1.0076,0.8,1.0092,4692,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,3,Mar,1.0176,1.8,1.0307,1349,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,4,Apr,0.9992,-0.1,0.9716,29,low,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,5,May,0.9887,-1.1,0.9805,1384,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,6,Jun,0.986,-1.4,0.9807,2653,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,7,Jul,1.0016,0.2,1.0491,33,low,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,8,Aug,1.0,0.0,1.0,0,no_data,False,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,9,Sep,1.0,0.0,1.0,0,no_data,False,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,10,Oct,1.0,0.0,1.0,0,no_data,False,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,11,Nov,1.0,0.0,1.0,0,no_data,False,15507,6,True,3,Mar,1.0176,6,Jun,0.986
wagon,12,Dec,0.9947,-0.5,0.9905,1277,high,True,15507,6,True,3,Mar,1.0176,6,Jun,0.986
xtracab,1,Jan,0.9999,-0.0,0.994,18,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,2,Feb,0.9999,-0.0,0.9948,10,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,3,Mar,1.0001,0.0,1.0492,3,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,4,Apr,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,5,May,1.0002,0.0,1.0552,3,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,6,Jun,0.9999,-0.0,0.9505,3,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,7,Jul,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,8,Aug,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,9,Sep,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,10,Oct,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,11,Nov,1.0,0.0,1.0,0,no_data,False,42,0,False,5,May,1.0002,6,Jun,0.9999
xtracab,12,Dec,1.0001,0.0,1.0237,5,low,True,42,0,False,5,May,1.0002,6,Jun,0.9999
